AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
1310,3514,3284,-2266,-2943,3809,1616,-1652,8526,853,-6037,-3056,-1890,-3042,7768,19,42,959,5.07,406,2058,10.3
764,3316,3268,-2838,-3349,3791,1724,-1422,10812,-288,-7330,-3270,-1058,-3012,13108,-77,261,777,5.06,411,2079,10.3
1594,2592,2544,-3107,-3798,3690,2028,-2874,12410,-1648,-8394,-3478,-382,-3600,18690,-76,336,493,5.06,425,2153,10.4
1774,1642,1760,-2633,-4570,3173,2962,-4442,13420,-841,-11498,-3802,-2314,-1856,14482,-57,-831,-335,5.07,401,2033,10.4
3022,824,1922,-1855,-5215,2672,5330,-5450,12800,-731,-9974,-3529,-3258,-1796,10810,8,-668,-412,5.06,406,2054,10.5
4342,210,2574,-1961,-6946,2415,4422,-5388,12232,-816,-8762,-2870,-3400,-1930,10096,-7,-301,-591,5.06,420,2128,10.5
6076,1136,2134,-404,-4418,776,5618,-7054,9622,-1114,-8321,-2649,-1268,-1284,8446,-115,-23,-767,5.07,396,2008,10.5
7414,1586,1156,-197,-3766,168,5670,-4228,10112,-2852,-7317,-2259,-556,-906,7304,-195,-92,-726,5.07,391,1984,10.6
8612,1892,-584,-40,-2497,-582,5282,-4266,9576,-3873,-6015,-2288,-396,-1004,6376,-263,-109,-771,5.06,406,2054,10.6
10288,1442,-2716,410,-274,-1388,5312,-2268,7358,-4940,-2246,-1305,-614,-1156,5126,-366,-71,-970,5.07,401,2033,10.6
10742,1166,-1312,-210,649,-1494,4600,-488,4678,-5294,-104,-795,-572,-1014,4664,-429,21,-985,5.07,450,2281,10.7
10750,44,3278,-29,2759,-990,4618,1412,1714,-5811,2121,-64,-330,-680,4412,-456,87,-1062,5.06,415,2104,10.7
5546,6740,10446,-715,1190,174,3468,1640,-278,-6219,4552,592,-242,-242,4084,-424,325,-1221,5.07,401,2033,10.8
3674,9688,11080,-5044,1237,847,1624,-426,-66,-4355,5248,1845,-194,-86,3962,-386,451,-1282,5.06,406,2054,10.8
4372,5968,11580,-8179,1262,743,1894,-3014,770,-2103,5282,2687,40,-18,4200,-347,463,-1298,5.07,401,2033,10.8
1054,1374,7268,-8081,3521,-1344,3834,-5096,1668,976,4449,1697,318,-90,4612,-291,228,-1379,5.07,401,2033,10.9
2550,-586,7380,-5057,2480,-1579,3996,-5118,1266,1586,4941,1639,-78,-60,4654,-273,101,-1426,5.06,406,2054,10.9
1386,1634,7224,-2789,1518,-922,1448,-5886,5058,1724,4476,1127,-892,350,4614,-281,-5,-1362,5.07,415,2108,10.9
1530,126,7616,-2820,1828,-1173,1202,-6176,6352,1601,3439,1311,-1212,658,4716,-290,-17,-1214,5.06,406,2054,11.0
1946,-106,6846,-2611,2411,-1359,2268,-5852,6654,2105,3297,1414,-1452,1056,4738,-281,25,-1030,5.06,411,2079,11.0
2412,-374,5920,-1696,3221,-1849,4152,-3802,5640,2678,2635,1470,-1472,1558,6244,-164,125,-658,5.07,396,2008,11.0
1864,-516,5986,-1314,4354,-2717,4676,-3300,5918,2655,2094,1608,-1234,1686,7812,-56,197,-444,5.06,406,2054,11.1
2088,-944,6598,-721,4929,-3352,5204,-1922,7042,1923,2366,2229,-524,1880,10680,57,103,-219,5.07,406,2058,11.1
1762,-194,9822,1516,5803,-3132,6244,398,7152,950,2868,3541,-1648,1462,14318,257,-80,99,5.07,401,2033,11.1
1668,1500,11970,2236,5740,-2959,4732,1820,6024,1147,2721,3677,-2728,1234,14332,357,-213,152,5.06,411,2079,11.2
1406,4014,15314,4297,5032,-2258,2682,-86,7690,637,2939,3984,-2616,866,11978,277,-251,293,5.07,401,2033,11.2
1060,4166,17374,5643,4759,-1988,3902,-362,6254,1332,3895,3927,-2266,12,10670,185,-151,430,5.07,415,2108,11.3
-344,5718,18772,5619,4469,-1908,3978,-1736,2304,615,7081,3405,-1566,-372,9612,83,12,511,5.06,406,2054,11.3
