AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-7402,4332,9786,-839,12352,-4308,800,-3060,-294,359,2624,-5061,-820,224,6780,2,-171,272,5.07,425,2157,176.5
-7602,10546,12844,-3823,14651,-1217,1160,-114,986,802,2040,-3870,-830,-480,6480,-127,-384,198,5.08,474,2410,176.5
-8786,8468,13794,-2923,15838,-2668,1532,1768,1296,511,1681,-3099,-712,-1086,6434,-239,-482,139,5.07,503,2554,176.5
-13208,9406,15478,-2574,12811,-1745,1992,3654,1600,380,1456,-1986,-956,-1272,6516,-341,-505,5,5.07,415,2108,176.6
-13706,7450,17786,-3196,8156,-3186,2776,5636,2016,-342,268,237,-896,-930,6728,-370,-373,-393,5.08,494,2509,176.6
-15562,4972,18876,-1647,5846,-2330,2590,4890,1594,-601,-416,1098,-938,-636,6984,-346,-238,-622,5.05,342,1729,176.7
-16508,4750,18752,-246,3497,-371,1800,3694,1032,-354,-959,2079,-938,-410,7330,-291,-71,-782,5.04,274,1381,176.7
-17188,5938,16716,695,-826,1474,432,1124,244,359,-1755,3353,-822,-320,8086,-316,73,-761,5.05,274,1383,176.7
-15804,5254,15694,562,-3781,2518,-1032,218,-294,767,-2364,4422,-1044,-150,8236,-389,111,-649,5.06,425,2153,176.7
-13206,5678,13540,503,-7036,3613,-1914,-2096,-1270,323,-3117,6680,-1668,-12,7466,-467,217,-457,5.08,445,2261,176.8
-11788,6724,12382,-20,-8872,3674,-1588,-4032,-1456,-802,-3406,7786,-1806,-134,7154,-486,242,-275,5.03,494,2485,176.8
-9010,7332,10898,-869,-7176,3804,-1136,-7386,-456,-2028,-3710,8676,-1708,-50,6726,-539,306,17,5.04,308,1553,176.9
-8800,7184,9242,-2149,-7140,2935,-474,-11874,458,-2394,-3887,9035,-1410,-40,7058,-616,294,316,5.06,406,2054,176.9
-7606,6334,6698,-3138,-8001,1798,1882,-17870,442,-489,-4055,8133,-836,-840,8804,-574,104,591,5.08,367,1863,176.9
-7366,5088,5726,-3604,-10246,1495,3784,-17544,-494,392,-4315,7143,-536,-1354,8908,-468,-63,408,5.04,303,1528,177.0
-5036,4038,5234,-3328,-11319,2106,4428,-13620,-1264,-1143,-3970,7028,-936,-1528,7842,-316,-108,174,5.08,494,2509,177.0
-2872,3680,4036,-2917,-8700,1607,358,-14784,-1026,2252,-793,5845,-1606,-1342,6300,-77,-65,-71,5.06,352,1782,177.0
