AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-7498,2528,-320,4074,-2027,1047,-2552,1080,-4506,-2997,-11914,7702,-1766,148,6192,791,-236,-3947,5.08,450,2286,4.8
-7164,2608,-156,3938,-1961,1053,-3942,200,-4722,-2962,-12099,9301,-1656,304,5862,661,-65,-3475,5.07,396,2008,4.8
-6680,2516,-140,3902,-1975,880,-5304,-170,-5052,-3075,-12479,10723,-1286,254,5932,538,53,-3044,5.08,425,2161,4.8
-6354,2640,310,3592,-1730,592,-9470,-2422,-6448,-3984,-13531,12494,-628,-92,6322,355,279,-2548,5.08,406,2062,4.9
-6308,2658,334,3360,-1611,236,-12014,-4440,-6706,-3543,-15442,12332,-542,-202,6782,295,422,-2385,5.07,347,1761,4.9
-6238,2852,420,3026,-1452,-150,-14912,-3668,-8896,-2458,-16519,12582,-490,-334,6762,277,558,-2305,5.09,484,2464,4.9
-6448,3250,726,2223,-1074,-841,-22122,-3820,-13558,-3956,-17462,11847,-816,-848,6440,266,765,-2262,5.08,386,1963,5.0
-6470,3398,1038,1634,-884,-1280,-22138,-13866,-14958,-6613,-18227,7240,-1164,-1368,6304,278,814,-2433,5.08,376,1913,5.0
-6468,3522,1230,972,-712,-1658,-19216,-31130,-17288,3939,-17035,1377,-1024,-1588,6190,387,624,-2873,5.05,323,1630,5.0
-6276,3646,1810,-287,-514,-2146,-12964,-5296,-15016,29677,-9884,8887,-206,-1688,8326,828,346,-4041,5.07,376,1909,5.1
-6682,3484,2134,-754,-286,-2205,-12638,8752,-10982,22846,-5823,13891,578,-430,9430,799,235,-4562,5.06,308,1559,5.1
-7522,3118,1864,-844,-94,-2241,-9740,7930,-4454,4356,-1704,13651,110,2074,9304,560,210,-4253,5.08,435,2211,5.1
-8798,1752,418,726,116,-2210,-11062,-11938,-8614,-15340,7676,-1175,-1502,4810,6962,485,-82,-2282,5.07,386,1959,5.2
-9336,1892,194,2045,62,-1998,-10330,-13540,-12076,-17060,5908,-5838,-2024,5138,6288,391,-165,-712,5.08,415,2112,5.2
-8762,2470,-346,3526,-474,-1804,-10292,-20860,-11894,-8433,-4486,-89,-934,5836,6924,214,-187,736,5.07,381,1934,5.2
-8264,3514,110,4135,-611,-1586,-7148,-11832,-7336,3415,-5777,3315,712,6154,8110,42,-244,1825,5.08,474,2410,5.3
-7932,4284,1552,4044,-130,-1468,-8816,-4732,-6626,2651,-1143,733,1974,3310,8756,-11,-380,2543,5.05,347,1754,5.3
-7964,5030,2416,3343,225,-1415,-9196,-4374,-6626,1633,-2138,149,2314,1798,9142,-47,-474,2392,5.05,362,1828,5.3
-7288,6586,2974,567,557,-1504,-8344,-3836,-6800,243,-2347,1116,1474,210,7930,-117,-369,1852,5.07,386,1959,5.4
-6846,5888,2678,-1403,683,-1570,-7922,-3784,-7078,65,-1691,2330,854,234,7172,-266,-163,1837,5.07,327,1661,5.4
-6528,5376,2066,-2893,973,-1349,-7530,-2716,-7314,-53,-2610,1533,508,634,6884,-484,-76,2116,5.08,337,1714,5.4
-6954,5396,1320,-4214,1430,-589,-6726,-1322,-6622,222,-4006,250,758,2588,6702,-655,-51,2716,5.06,337,1708,5.5
-6902,5462,1392,-4749,1591,-169,-6536,-650,-6010,-83,-3707,-56,832,2964,6952,-628,-128,3026,5.04,523,2638,5.5
-7114,4784,1140,-5187,1790,159,-6846,-340,-6006,-492,-3572,12,646,2910,7012,-595,-184,3393,5.06,288,1460,5.5
-7904,5258,330,-6130,1907,872,-7986,182,-6184,-1140,-4458,171,84,2046,7562,-601,-358,4235,5.05,323,1630,5.6
-8462,4976,148,-6994,1997,961,-8010,468,-6160,-1403,-4573,174,212,1534,8374,-643,-472,4660,5.08,543,2758,5.6
-8766,4712,244,-7539,1952,1055,-8474,714,-7030,-2335,-5166,646,-418,542,9096,-717,-648,5205,5.06,288,1460,5.6
-8678,5558,868,-8174,1823,1258,-8244,396,-7244,-3497,-4905,722,-804,206,8580,-730,-699,5396,5.05,440,2223,5.7
-8112,6294,398,-9240,2057,1410,-8042,52,-7142,-4690,-4261,88,-1280,230,7646,-653,-638,5544,5.05,323,1630,5.7
-7548,9398,-446,-11877,2175,2098,-6942,-1488,-6532,-5768,-3688,-1233,-1654,-190,6712,-544,-514,5808,5.08,357,1814,5.7
-7886,9262,-678,-13387,2308,2446,-7390,-1674,-7046,-5849,-3214,-1022,-1708,-536,7140,-521,-435,5954,5.04,298,1504,5.8
-8032,8430,-1136,-13635,2184,2923,-6476,-2596,-5638,-5715,-2678,-1281,-1952,-812,7396,-473,-358,6112,5.03,464,2337,5.8
-9238,9488,-12,-11987,1726,4615,-6888,-1192,-5498,-5574,-2585,-1322,-1682,-498,8540,-337,-301,6261,5.08,464,2360,5.8
-9840,9838,418,-10758,1570,5297,-7302,-1198,-5662,-6083,-2438,-1639,-1624,-242,8550,-236,-302,6233,5.06,396,2005,5.9
-9974,10378,1024,-9472,1205,5716,-7494,-1172,-6188,-6455,-2368,-1620,-1758,-106,8058,-162,-333,6211,5.07,381,1934,5.9
-10004,11178,1756,-8026,558,6638,-7182,-930,-6378,-7081,-2447,-1673,-2046,-4,7348,-56,-287,6157,5.08,489,2484,5.9
