AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
-322,-202,2962,2095,5819,757,438,-1642,13732,1033,-2338,-599,2182,814,8830,-464,477,128,5.06,386,1955,135.5
-2414,956,4154,976,6263,133,438,-646,11168,-129,-3486,-125,1272,786,5642,-241,103,-385,5.09,249,1269,135.5
-2386,832,4470,412,6006,-108,-12,-712,9798,-897,-4226,-121,866,670,3968,-155,213,-634,5.05,347,1754,135.6
-2206,-780,4810,1487,5892,-374,-1076,-1632,7478,-1640,-5047,-408,938,286,2990,-154,-191,-801,5.06,298,1510,135.6
-2770,300,5266,2117,4908,-448,-1380,-2228,6114,-1140,-5302,-759,638,68,1758,-185,-157,-741,5.09,381,1942,135.6
-2898,1208,7074,2082,4309,-533,-1278,-2128,4710,-330,-5491,-1077,562,396,1966,-222,-426,-441,5.05,386,1951,135.7
-2210,1324,10920,725,2990,-598,-1394,-386,1922,320,-5513,-753,-76,694,1160,-301,-549,335,5.07,371,1885,135.7
-1546,1072,11838,427,2630,-458,-1652,548,840,-247,-5257,-244,-236,776,1752,-324,-706,752,5.08,298,1515,135.7
-5332,3178,16372,-945,2321,-575,1448,548,-1312,-969,-2548,-94,2184,-696,9382,-359,-1099,1524,5.05,484,2445,135.8
-5246,1438,19362,-646,1757,-496,2560,-180,-2518,-913,-3025,45,2832,-1766,16246,-86,-28,310,5.05,430,2174,135.9
-4980,1352,19352,262,1093,50,2866,612,-3044,-1011,-1463,558,-492,-2518,15550,179,-338,-479,5.09,308,1568,135.9
-5190,1466,17770,1319,252,739,3412,808,-3558,-1209,482,1265,-1174,-2066,11254,240,-196,-865,5.05,469,2371,135.9
-5482,2610,17510,1803,72,918,4348,604,-3626,-2275,2571,1540,-1014,-2242,10948,33,443,-816,5.07,308,1562,136.0
-5560,3106,18504,867,-3,726,3870,-124,-2512,-2416,3142,1239,-260,-22,11210,31,714,-792,5.08,259,1317,136.0
-4816,2622,18598,-6,-239,425,2582,-1630,-486,-1480,3240,1266,672,766,10878,204,771,-892,5.09,298,1518,136.0
-3688,1628,17428,-649,-1848,142,1036,-1376,4822,-775,6316,1548,1170,-436,8642,366,646,-741,5.07,587,2976,136.1
-2944,1390,15856,-678,-2836,-53,-1812,-1960,4502,-520,6917,2554,894,-854,7688,290,499,-413,5.03,518,2608,136.1
-2304,1502,12954,-843,-4288,-314,-2166,-1932,5044,-832,6221,2271,674,-790,5458,110,199,95,5.08,425,2161,136.2
-2214,1554,11596,-1004,-4963,-427,-2058,-2676,5460,-1002,6220,2577,638,-610,4002,61,164,290,5.09,332,1693,136.2
-2152,1648,9978,-1139,-5457,-421,-2012,-3060,6326,-657,5910,2661,902,-504,3578,30,6,339,5.04,459,2317,136.2
-1694,1726,3494,-282,-5455,469,-838,-5066,9846,-1309,3385,1931,626,120,2096,221,-302,-273,5.09,518,2639,136.3
-702,964,2258,-1698,-4891,575,-460,-6696,12166,383,2071,696,796,-116,2946,361,-564,-709,5.09,420,2141,136.4
-232,-402,1818,-2237,-4365,201,108,-6354,13954,1423,2114,248,914,-622,3666,337,-629,-761,5.08,479,2435,136.4
800,-806,434,-2250,-3623,-247,-1326,-5692,15798,2047,1956,-2,1446,1270,8336,419,-689,-746,5.04,357,1800,136.4
992,-624,-12,-2430,-2954,-543,-1774,-5122,16006,1564,1336,-250,1600,1756,11934,478,-796,-587,5.05,357,1803,136.5
1592,-340,-820,-2552,-2172,-816,-1878,-4142,15980,518,750,-450,1310,1902,15190,399,-737,-395,5.09,362,1842,136.5
3554,-1894,-2918,-1226,-420,-904,-2268,-4102,15532,-1236,70,-613,-234,1642,14670,87,-490,-448,5.10,440,2245,136.6
3714,-1190,-2524,683,765,-722,-2564,-4614,15312,-1664,-296,-741,-1006,792,11534,52,-370,-359,5.05,327,1655,136.6
3706,-1266,-2072,1734,1512,-291,-2702,-5276,15422,-1638,-466,-755,-1372,566,9460,-20,-303,-272,5.07,518,2628,136.6
2470,-528,714,2472,3708,132,-2050,-5224,15518,-996,-436,-662,-1100,36,8738,-232,454,54,5.05,518,2618,136.7
1412,-276,2920,1993,5188,395,-1436,-5144,14850,-611,-506,-758,42,586,8950,-272,462,190,5.04,523,2638,136.7
-1332,-310,5128,1079,6002,-293,-84,-4164,13830,-264,-1622,-1220,1776,1188,7358,-164,296,128,5.09,484,2464,136.8
-2056,1360,5076,483,5867,-377,-370,-4058,12572,-29,-2292,-1143,1896,1042,6044,-80,217,-73,5.02,298,1498,136.8
-2408,836,3506,19,6100,-493,-660,-3712,11492,71,-2963,-1037,1650,590,5188,-19,98,-275,5.04,386,1948,136.8
-3126,-220,6354,-997,6630,-774,-1082,-3030,9042,-484,-3984,-936,992,788,3386,53,-59,-621,5.09,391,1991,136.9
-3832,-776,9280,-291,5802,-1094,-1358,-2678,7968,-969,-4575,-1177,684,838,3084,73,-127,-736,5.08,337,1714,136.9
-4326,332,10884,1173,4473,-1177,-1616,-3176,7120,-1056,-4975,-1647,422,862,2652,91,-229,-669,5.05,220,1112,136.9
-2508,1828,11468,1851,2490,-761,-2400,-2996,5298,259,-5282,-1862,112,674,1528,95,-193,-183,5.08,518,2633,137.0
-1278,1070,11632,1262,2275,-813,-2374,-2394,3830,748,-5392,-1927,90,564,1892,8,-349,194,5.08,298,1515,137.0
-1818,1390,14552,232,1419,-819,-1212,-768,2280,710,-5037,-1837,-500,226,2026,-211,-315,810,5.07,293,1488,137.0
-3692,3310,14904,-443,1087,-884,-434,-16,1676,79,-4906,-1357,-460,190,3268,-321,-387,1129,5.07,259,1314,137.0
-4658,3570,14834,-942,1013,-722,734,414,656,-923,-3954,-1100,104,-520,6398,-425,-561,1583,5.06,259,1312,137.1
-5110,932,15362,234,929,-211,2426,712,-1222,-2402,-2801,-369,5870,-2336,22356,-588,-1735,1999,5.09,464,2365,137.1
-4812,344,15210,1091,724,219,2822,574,-1900,-2677,-1802,-158,3786,-2142,15730,-385,510,1101,5.04,508,2564,137.2
-4742,1582,15794,1451,140,744,2912,-34,-2210,-2315,-1248,110,688,-1448,17338,-333,-479,-125,5.03,543,2731,137.2
-4598,3836,15722,796,-161,844,3334,-362,-2658,-1334,25,620,-3438,-732,7914,-75,391,-1016,5.04,435,2194,137.2
-4678,3844,15946,-13,302,442,3890,-906,-2984,-709,897,865,-1684,-456,10772,-49,613,-1168,5.09,371,1892,137.3
-5198,2940,16796,-389,543,62,3978,-1230,-1830,-142,2371,1361,-122,928,9826,126,1088,-1325,5.07,538,2728,137.3
