AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
4232,-982,564,6389,3782,1987,632,-2650,9684,-4248,-487,1175,856,-1212,5562,395,63,806,5.05,543,2742,4.3
2660,-4742,2084,6891,4897,-222,396,-156,9840,-3807,-507,1466,938,-990,4704,387,76,319,5.08,538,2733,4.3
2052,-6048,1874,8549,5252,-1063,692,426,9040,-4116,-596,1321,994,-910,4336,403,25,95,5.06,254,1287,4.4
782,-3558,-8,9465,5101,-2199,2194,1406,8270,-6549,148,1426,1134,-888,4296,373,-32,-183,5.06,239,1213,4.4
1044,-2136,-1410,9360,5882,-2742,1762,-150,9308,-7847,-108,1371,1092,-708,4648,336,-61,-315,5.08,259,1317,4.4
1632,512,-736,6695,3953,-3774,3398,-480,11328,-9196,-1395,1196,1022,-48,5474,270,-148,-574,5.05,479,2421,4.5
456,462,-330,5802,3532,-4594,3960,254,10928,-10398,-1094,1398,894,160,5484,242,-165,-639,5.04,499,2515,4.5
690,24,696,5804,3216,-4296,4592,-1430,9646,-11491,-514,1456,670,134,5720,177,-191,-660,5.09,313,1593,4.5
1706,4066,2194,4559,1583,-3420,5230,-7756,11388,-9995,-1543,771,420,140,6936,23,-244,-548,5.04,479,2416,4.6
2948,3486,3832,3582,1348,-3681,7878,-8208,10384,-6891,-2295,713,574,-154,8260,-52,-189,-435,5.06,469,2376,4.6
3700,2164,3894,3315,29,-4491,11188,-5852,9670,-4624,-2796,1378,534,-408,11236,-174,-76,-490,5.07,523,2653,4.7
3832,2250,3808,3928,-981,-4317,11976,-4624,8468,-4887,-2529,1128,478,52,12438,-213,-30,-615,5.06,508,2574,4.7
5106,3204,3072,3747,-1862,-4072,11898,-3974,6360,-4991,-2205,1345,194,1032,11282,-207,89,-702,5.04,538,2712,4.7
9020,7866,4130,314,-1555,-2472,12086,-7594,3108,-2666,-1019,844,70,1376,9378,-159,256,-574,5.07,523,2653,4.8
10696,8106,5582,-1847,-329,-1995,11090,-9254,1670,959,-432,851,392,794,8992,-189,316,-466,5.09,376,1917,4.8
10308,6412,6738,-2611,433,-2156,8046,-7852,694,3995,1082,930,454,278,8976,-215,323,-424,5.06,479,2425,4.9
8432,9120,7136,-6419,917,-1553,6128,-3646,2876,2516,1735,344,458,98,8066,-239,270,-467,5.08,298,1515,4.9
7910,9854,5186,-10282,328,-1172,5362,-4718,3684,2086,1387,347,586,52,7102,-235,235,-558,5.07,357,1810,4.9
8620,2872,10568,-18440,1471,-1080,7360,-4092,1222,2723,694,-105,530,-84,5692,-261,273,-789,5.06,254,1287,5.0
7662,-8092,12830,-16566,2455,-3828,7388,-2860,-252,2541,842,-656,594,-150,5028,-281,204,-756,5.06,298,1510,5.0
2806,-11146,13532,-11616,1008,-4668,5862,-2692,-1178,2363,1754,-890,464,-76,4190,-249,219,-569,5.04,484,2441,5.0
1942,-9714,16378,-1636,-3084,-3066,4026,-5562,-2210,3620,4067,-1606,688,120,3214,-240,167,29,5.05,499,2519,5.1
1090,-3338,15766,1153,-4749,-1151,2546,-7160,-664,5230,4206,-2359,738,-20,2678,-320,153,220,5.08,269,1366,5.1
2574,-654,13936,953,-5397,-58,1890,-6608,1706,7154,3229,-2903,718,-98,3090,-399,36,373,5.10,440,2245,5.1
1886,-2266,13056,-677,-5348,-13,1710,-4072,3706,8657,228,-3210,478,48,4458,-388,-172,700,5.07,523,2653,5.2
1098,-2028,14040,-1312,-5626,-53,1026,-2488,3574,7902,-325,-3592,824,-192,5958,-304,-274,922,5.09,499,2539,5.2
1050,-638,14890,-2005,-6297,421,-132,-802,3370,6103,-1004,-3568,2230,-810,9904,-221,-550,989,5.09,371,1892,5.3
1540,-338,14898,-2012,-6823,429,-164,228,292,5995,-756,-3441,2396,-1292,11428,-190,-579,892,5.07,538,2728,5.3
2922,536,14336,-3360,-7341,297,-262,8486,-4,8046,-2743,-1532,-64,-2382,13254,-163,-320,727,5.06,298,1510,5.3
3802,462,13650,-3717,-7216,462,2436,1274,76,6498,-2715,-1900,-642,-2072,11648,-117,-226,672,5.07,489,2480,5.4
4706,2828,10416,-3327,-7283,1450,4684,3556,2472,7980,-445,-353,108,-628,9984,53,-26,536,5.10,371,1895,5.4
5768,3444,8318,-3038,-6946,2219,5728,3198,998,8417,-729,692,734,0,10010,226,162,263,5.09,293,1494,5.4
7538,3618,6150,-2426,-5885,2904,7012,4816,2262,7109,-1927,1535,784,-294,10122,385,220,47,5.05,469,2371,5.5
8696,2626,2346,-640,-3449,3867,6548,6442,8342,-621,-2021,1662,808,-938,9180,511,203,239,5.09,362,1842,5.5
8288,2530,1716,672,-2192,4623,4046,3926,11704,-4744,-2613,2162,710,-1098,8104,468,192,498,5.06,327,1658,5.5
8252,-2832,-304,3664,317,4206,1020,-8870,13402,-5076,815,979,586,-1426,6726,293,150,793,5.07,318,1612,5.6
6128,-5504,664,6000,1409,3464,1000,-7786,10552,-963,-845,1588,794,-1504,6186,210,123,783,5.06,528,2673,5.6
3900,-5954,2580,8206,899,2912,2386,-3978,6726,-68,-686,924,1132,-1356,5424,181,104,689,5.08,459,2335,5.6
6314,-2574,1962,6934,1081,2832,2660,496,6412,-2232,935,924,1518,-996,4338,199,44,314,5.06,528,2673,5.7
7420,-2018,1188,6785,2143,2285,1654,1802,6830,-3845,1372,943,1398,-1006,4136,197,32,38,5.09,533,2713,5.7
6282,-2928,898,6723,4418,453,1428,-504,6856,-5673,2372,470,1134,-818,3730,148,45,-418,5.07,279,1413,5.8
5718,-3502,772,6727,5181,-336,1962,-796,6526,-5253,2783,655,1092,-154,3794,154,12,-592,5.04,391,1972,5.8
4034,-4416,-1560,7619,6435,-868,3844,3456,6840,-6434,3261,1570,370,550,3506,274,33,-589,5.05,415,2100,5.8
3716,-4916,-3050,8623,7185,-1682,3812,2434,9822,-8483,3475,1881,76,536,3926,329,3,-464,5.09,513,2614,5.9
4160,-3076,-4234,9466,7678,-2811,5330,136,10462,-9829,2671,1819,94,522,5012,309,17,-240,5.05,513,2594,5.9
1970,-1246,-3432,6175,8685,-4689,8754,-2330,8536,-9785,1089,2793,1098,530,9340,178,-145,-39,5.08,479,2435,6.0
