AcX 1,AcY 1,AcZ 1,GyX 1,GyY 1,GyZ 1,AcX 2,AcY 2,AcZ 2,GyX 2,GyY 2,GyZ 2,AcX 3,AcY 3,AcZ 3,GyX 3,GyY 3,GyZ 3,voltage,current,power,energy
2884,-5104,8718,-5218,-1922,-1949,7444,-4254,8504,-4607,995,789,-778,-274,7520,-379,-464,-2249,5.05,484,2445,206.9
2726,-6078,9024,-4037,-2119,-1211,8468,-4354,7122,-4691,233,704,-1562,228,8622,-485,-497,-2179,5.09,440,2240,206.9
3246,-5864,8970,-2940,-2516,-508,9286,-5976,5266,-4307,752,998,-2122,678,10008,-598,-635,-1864,5.05,464,2347,206.9
3776,-3702,9308,-2610,-3465,-159,8642,-6640,3252,-2343,1139,646,-3090,2256,12084,-602,-236,-1037,5.07,303,1537,207.0
4130,-2794,9974,-2664,-3923,-406,7432,-7330,2762,-1358,491,566,-3052,2900,11868,-478,98,-728,5.07,411,2083,207.0
4086,-3256,10402,-2407,-4170,-1047,7004,-6518,2266,-733,-22,648,-2910,2674,10158,-346,326,-517,5.08,381,1938,207.0
4384,-2412,10746,-1868,-5164,-1612,6112,-5490,1832,326,-790,427,-3126,1910,8490,-261,504,-147,5.05,376,1902,207.1
5020,-2756,10426,-1093,-4796,-1738,5300,-4612,1046,710,-1388,840,-2872,1486,7882,-256,598,15,5.04,293,1479,207.1
5100,-2360,10934,-262,-5319,-2254,5292,-4124,432,1128,-2373,1060,-2336,1136,7628,-281,593,201,5.09,445,2265,207.1
5752,-1192,11636,1609,-5288,-1521,4224,-4170,-212,2172,-2993,483,-1416,436,6756,-345,496,631,5.08,279,1416,207.2
5558,278,12132,2378,-4979,-1413,3874,-3566,-460,2495,-3419,369,-1304,174,6454,-318,433,898,5.07,455,2306,207.2
5768,1476,12184,2627,-4682,-1029,3904,-2770,150,2735,-4189,353,-1242,66,6158,-317,488,1107,5.08,283,1441,207.2
4780,2056,12242,2942,-3620,-366,3898,-2194,304,2293,-2728,333,-778,196,5544,-341,353,1422,5.08,440,2236,207.3
4464,2296,12790,2488,-3735,270,3246,-1436,210,2046,-3533,-155,-400,184,5116,-340,271,1526,5.08,479,2435,207.3
